site_id,ri_type,timestamp,operational_status,maintenance_flag,scheduled_maintenance,node_availability,link_availability,stability_score,packet_loss,network_jitter,network_utilization,available_bandwidth,cpu_util_avg,gpu_util_avg,free_cpu_capacity,free_gpu_capacity,queue_length,remaining_jobs,provisioning_delay_s,load_index,energy_consumed,pue_estimate,carbon_intensity,energy_per_task_proxy,update_frequency,data_confidence,coverage_ratio,stale_flag
site_ad3433ffac,iot,2025-11-26T08:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.317,5.4142,67.6777,359.835,70.4552,,56087.8561,,1,5,75.0,0.7246,1934423.0149,1.157,188.2843,1070017.1513,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T09:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.325,5.7321,71.6506,300.2405,75.0657,,47335.2778,,2,6,120.0,0.7907,2061865.1998,1.1575,194.641,1140037.7778,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T10:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3332,5.9319,74.1481,262.7778,78.0584,,41653.847,,2,6,120.0,0.8206,2144977.8386,1.158,198.637,1185489.2237,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T11:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3415,6.0,75.0,250.0,79.2459,,39399.6367,,3,6,165.0,0.8525,2178548.9858,1.1585,200.0,1203522.9066,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T12:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.35,5.9319,74.1481,262.7778,78.5638,,40694.539,,2,6,120.0,0.8256,2160747.8864,1.159,198.637,1193163.6884,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T13:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3587,5.7321,71.6506,300.2405,76.0756,,45418.0033,,2,6,120.0,0.8008,2093252.2123,1.1595,194.641,1155375.9738,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T14:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3674,5.4142,67.6777,359.835,71.9683,,53215.2967,,2,5,120.0,0.7597,1981136.44,1.16,188.2843,1092997.6267,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T15:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3763,5.0,62.5,437.5,66.5393,,63521.7242,,1,5,75.0,0.6854,1832528.7107,1.1606,180.0,1010546.2066,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T16:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3853,4.5176,56.4705,527.9429,60.1764,,75601.1585,,0,5,30.0,0.6018,1658059.2817,1.1611,170.3528,913910.732,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T17:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.3944,4.0,50.0,625.0,53.3311,,88596.2531,,0,4,30.0,0.5333,1470137.9049,1.1617,160.0,809949.9755,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T18:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.4035,3.4824,43.5295,722.0571,46.4881,,101586.9165,,0,3,30.0,0.4649,1282109.1644,1.1622,149.6472,706024.6677,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T19:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.4127,3.0,37.5,812.5,40.1322,,113653.0638,,0,3,30.0,0.4013,1107343.1823,1.1628,140.0,609495.4897,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T20:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.422,2.5858,32.3223,890.165,34.7148,,123937.3668,,0,2,30.0,0.3471,958323.5792,1.1633,131.7157,527221.0654,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T21:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.4313,2.2679,28.3494,949.7595,30.6238,,131703.7293,,0,2,30.0,0.3062,845794.8429,1.1639,125.359,465090.1656,3600,0.92,1.0,false
site_ad3433ffac,iot,2025-11-26T22:00:00+00:00,UP,false,"{""start"": ""2025-11-20T23:00:00+00:00"", ""end"": ""2025-11-21T01:00:00+00:00""}",1.0,1.0,0.98,0.4407,2.0681,25.8519,987.2222,28.1566,,136387.4995,,0,2,30.0,0.2816,778027.291,1.1644,121.363,427620.0039,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-19T23:00:00+00:00,DEGRADED,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",0.8889,0.9091,0.78,3.6604,22.0,25.0,1500.0,33.811,65.2441,92378.6183,1.3902,0,2,150.0,0.3381,724134.0772,1.2276,140.0,377515.0534,3600,0.75,0.8889,false
site_e726c7cce5,cloud,2025-11-20T00:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6653,2.0681,25.8519,1480.8333,34.8952,65.8326,90865.498,1.3667,0,2,30.0,0.349,747532.4369,1.2279,141.363,389620.0163,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T01:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6699,2.2679,28.3494,1424.6393,37.7805,66.3848,86838.4934,1.3446,0,3,30.0,0.3778,809524.7566,1.2282,145.359,421836.053,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T02:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6742,2.5858,32.3223,1335.2476,42.2796,66.9002,80559.1752,1.324,0,3,30.0,0.4228,906117.4744,1.2285,151.7157,472070.5988,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T03:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6782,3.0,37.5,1218.75,48.0945,67.378,72443.4648,1.3049,0,4,30.0,0.4809,1030939.7296,1.2287,160.0,536996.2817,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T04:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6818,3.4824,43.5295,1083.0857,54.8368,67.8175,63033.3071,1.2873,0,4,30.0,0.5484,1175676.9169,1.2289,169.6472,612277.543,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T05:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6852,4.0,50.0,937.5,62.0545,68.2181,52959.7532,1.2713,0,5,30.0,0.6205,1330637.2296,1.2291,180.0,692865.9744,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T06:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6882,4.5176,56.4705,791.9143,69.2623,68.5792,42899.9696,1.2568,1,5,75.0,0.7126,1485412.5387,1.2293,190.3528,773344.2432,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T07:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6908,5.0,62.5,656.25,75.9751,68.9003,33531.1036,1.244,2,6,120.0,0.7998,1629588.4846,1.2295,200.0,848295.1713,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T08:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6932,5.4142,67.6777,539.7524,81.7407,69.181,25484.1485,1.2328,3,6,165.0,0.8774,1753455.2711,1.2296,208.2843,912670.8121,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T09:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6952,5.7321,71.6506,450.3607,86.1709,69.4209,19300.953,1.2232,3,7,165.0,0.9217,1848670.583,1.2297,214.641,962136.3762,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T10:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6968,5.9319,74.1481,394.1667,88.9679,69.6197,15397.3041,1.2152,4,7,210.0,0.9697,1908829.3062,1.2298,218.637,993365.5671,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T11:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6981,6.0,75.0,375.0,89.9443,69.777,14034.6,1.2089,4,7,210.0,0.9794,1929901.0841,1.2299,220.0,1004267.2003,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T12:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6991,5.9319,74.1481,394.1667,89.0361,69.8927,15302.0422,1.2043,4,7,210.0,0.9704,1910505.7748,1.2299,218.637,994127.6621,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T13:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6997,5.7321,71.6506,450.3607,86.3073,69.9666,19110.5625,1.2013,3,7,165.0,0.9231,1852007.9506,1.23,214.641,963659.5003,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T14:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.7,5.4142,67.6777,539.7524,81.9451,69.9986,25198.8956,1.2001,3,6,165.0,0.8795,1758423.9506,1.23,208.2843,914952.8351,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T15:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6999,5.0,62.5,656.25,76.2471,69.9886,33151.3873,1.2005,2,6,120.0,0.8025,1636147.8197,1.23,200.0,851332.9016,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T16:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6995,4.5176,56.4705,791.9143,69.6017,69.9366,42426.321,1.2025,1,5,75.0,0.716,1493514.8488,1.23,190.3528,777133.4322,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T17:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6987,4.0,50.0,937.5,62.4607,69.8428,52392.8347,1.2063,0,5,30.0,0.6246,1340232.5415,1.2299,180.0,697401.3226,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T18:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6976,3.4824,43.5295,1083.0857,55.3093,69.7073,62373.9116,1.2117,0,4,30.0,0.5531,1186717.8965,1.2299,169.6472,617552.7074,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T19:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6961,3.0,37.5,1218.75,48.6326,69.5302,71692.5145,1.2188,0,4,30.0,0.4863,1043386.3007,1.2298,160.0,543003.8843,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T20:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6943,2.5858,32.3223,1335.2476,42.8825,69.3118,79717.7203,1.2275,0,3,30.0,0.4288,919940.6335,1.2297,151.7157,478802.2376,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T21:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6921,2.2679,28.3494,1424.6393,38.4474,69.0525,85907.7109,1.2379,0,3,30.0,0.3845,824709.1617,1.2295,145.359,429282.3131,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T22:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6896,2.0681,25.8519,1480.8333,35.6252,68.7524,89846.6896,1.2499,0,2,30.0,0.3563,764077.4597,1.2294,141.363,397770.4835,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-20T23:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6868,2.0,25.0,1500.0,34.6031,68.4122,91273.2089,1.2635,0,2,30.0,0.346,742053.1527,1.2292,140.0,386358.3286,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T00:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6836,2.0681,25.8519,1480.8333,35.4451,68.0323,90097.978,1.2787,0,2,30.0,0.3545,759993.1859,1.229,141.363,395760.1761,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T01:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6801,2.2679,28.3494,1424.6393,38.0876,67.6131,86409.9363,1.2955,0,3,30.0,0.3809,816512.2065,1.2288,145.359,425264.5098,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T02:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6763,2.5858,32.3223,1335.2476,42.3434,67.1553,80470.1803,1.3138,0,3,30.0,0.4234,907578.2549,1.2286,151.7157,472782.5577,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T03:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6722,3.0,37.5,1218.75,47.9149,66.6595,72694.1566,1.3336,0,3,30.0,0.4791,1026789.154,1.2283,160.0,534990.7469,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T04:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6677,3.4824,43.5295,1083.0857,54.4141,66.1265,63623.3351,1.3549,0,4,30.0,0.5441,1165810.6399,1.2281,169.6472,607557.3196,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T05:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.663,4.0,50.0,937.5,61.3892,65.5569,53888.292,1.3777,0,5,30.0,0.6139,1314946.2296,1.2278,180.0,685437.6638,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T06:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6579,4.5176,56.4705,791.9143,68.3554,64.9515,44165.7207,1.4019,1,5,75.0,0.7036,1463799.8329,1.2275,190.3528,763218.2347,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T07:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6526,5.0,62.5,656.25,74.8278,64.3113,35132.2966,1.4275,2,6,120.0,0.7883,1601985.8019,1.2272,200.0,835485.627,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T08:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.647,5.4142,67.6777,539.7524,80.3547,63.6371,27418.5441,1.4545,3,6,165.0,0.8635,1719837.8954,1.2268,208.2843,897195.6473,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T09:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6411,5.7321,71.6506,450.3607,84.5481,62.9298,21565.8457,1.4828,3,7,165.0,0.9055,1809068.7424,1.2265,214.641,944017.2343,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T10:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6349,5.9319,74.1481,394.1667,87.1106,62.1904,17989.5263,1.5124,4,7,210.0,0.9511,1863334.8028,1.2261,218.637,972627.7895,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T11:00:00+00:00,DOWN,true,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",0.0,0.0,0.0,0.6285,6.0,75.0,375.0,100.0,61.42,0.0,0.0,0,0,0.0,1.0,2138373.6845,1.2257,220.0,1116544.0,3600,0.5,0.0,false
site_e726c7cce5,cloud,2025-11-21T12:00:00+00:00,DOWN,true,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",0.0,0.0,0.0,0.6218,5.9319,74.1481,394.1667,100.0,60.6197,0.0,0.0,0,0,0.0,1.0,2137675.5335,1.2253,218.637,1116544.0,3600,0.5,0.0,false
site_e726c7cce5,cloud,2025-11-21T13:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6149,5.7321,71.6506,450.3607,83.7633,59.7905,22661.2151,1.6084,3,6,165.0,0.8976,1789982.0461,1.2249,214.641,935254.2789,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T14:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6078,5.4142,67.6777,539.7524,79.1788,58.9336,29059.683,1.6427,3,6,165.0,0.8518,1691422.0631,1.2245,208.2843,884066.536,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T15:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.6004,5.0,62.5,656.25,73.2626,58.0502,37316.9097,1.678,2,6,120.0,0.7726,1564473.7888,1.224,200.0,818008.7221,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T16:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5928,4.5176,56.4705,791.9143,66.4029,57.1416,46890.7526,1.7143,1,5,75.0,0.684,1417464.6964,1.2236,190.3528,741417.9792,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T17:00:00+00:00,DEGRADED,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",0.8889,0.9091,0.78,3.5851,24.0,50.0,937.5,59.0523,56.2091,57149.9316,1.7516,2,4,240.0,0.6305,1260073.9152,1.2231,180.0,659344.5473,3600,0.75,0.8889,false
site_e726c7cce5,cloud,2025-11-21T18:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5771,3.4824,43.5295,1083.0857,51.6959,55.2538,67417.0205,1.7898,0,4,30.0,0.517,1102671.6163,1.2226,169.6472,577207.8357,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T19:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.569,3.0,37.5,1218.75,44.8193,54.2772,77014.5822,1.8289,0,3,30.0,0.4482,955611.8496,1.2221,160.0,500427.3422,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T20:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5607,2.5858,32.3223,1335.2476,38.8747,53.2807,85311.3035,1.8688,0,3,30.0,0.3887,828527.1231,1.2216,151.7157,434053.5722,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T21:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5522,2.2679,28.3494,1424.6393,34.2507,52.2656,91764.9863,1.9094,0,2,30.0,0.3425,729672.8449,1.2211,145.359,382424.1095,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T22:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5436,2.0681,25.8519,1480.8333,31.2454,51.2333,95959.4654,1.9507,0,2,30.0,0.3125,665366.2963,1.2206,141.363,348868.2771,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-21T23:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5349,2.0,25.0,1500.0,30.0463,50.1853,97632.9358,1.9926,0,2,30.0,0.3005,639558.3019,1.2201,140.0,335480.5135,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T00:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.526,2.0681,25.8519,1480.8333,30.7178,49.1231,96695.7613,2.0351,0,2,30.0,0.3072,653566.6726,1.2196,141.363,342977.9095,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T01:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.5171,2.2679,28.3494,1424.6393,33.1963,48.0481,93236.5484,2.0781,0,2,30.0,0.332,705989.4242,1.219,145.359,370651.6127,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T02:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.508,2.5858,32.3223,1335.2476,37.295,46.9619,87516.0736,2.1215,0,3,30.0,0.373,792803.4965,1.2185,151.7157,416415.4109,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T03:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4989,3.0,37.5,1218.75,42.7165,45.8659,79949.4769,2.1654,0,3,30.0,0.4272,907642.0399,1.2179,160.0,476948.1851,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T04:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4897,3.4824,43.5295,1083.0857,49.0729,44.7617,71077.9349,2.2095,0,4,30.0,0.4907,1042231.1682,1.2174,169.6472,547920.5205,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T05:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4804,4.0,50.0,937.5,55.9127,43.6508,61531.7456,2.254,0,4,30.0,0.5591,1186956.2295,1.2168,180.0,624290.0349,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T06:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4711,4.5176,56.4705,791.9143,62.7512,42.5349,51987.3379,2.2986,0,5,30.0,0.6275,1331518.8554,1.2163,190.3528,700645.2966,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T07:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4618,5.0,62.5,656.25,69.1039,41.4154,43121.1383,2.3434,1,5,75.0,0.711,1465639.9054,1.2157,200.0,771574.8935,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T08:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4524,5.4142,67.6777,539.7524,74.5189,40.2939,35563.4371,2.3882,2,6,120.0,0.7852,1579760.3585,1.2151,208.2843,832036.5033,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T09:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4431,5.7321,71.6506,450.3607,78.6087,39.172,29855.3986,2.4331,2,6,120.0,0.8261,1665692.3957,1.2146,214.641,877700.8108,3600,0.92,1.0,false
